,time,hour,Alcalde,Avila_Camacho,Enrique_Diaz_de_Leon,Federalismo,Hidalgo,Independencia,Juarez,Lazaro_Cardenas,Lopez_Mateos,Vallarta,origin,destination,Ruta
463,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Andares,La Minerva,710
464,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Andares,Basílica de Zapopan,635-A
465,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Hospicio Cabañas,30_L3
466,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Plaza Galerías,258-A_368_629-2
467,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Andares,380_635-B
468,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,La Minerva,258-A
469,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Basílica de Zapopan,30_631
470,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Hospicio Cabañas,L1_TL2
471,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Plaza Galerías,L1
472,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Andares,710
473,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Secretaría de Movilidad,258-A
474,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,La Minerva,Basílica de Zapopan,24
475,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas,24_L3
476,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías,635-A_25
477,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares,635-A
478,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad,631_TL1
479,2019-05-03 20:44:21,20,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva,24
480,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Plaza Galerías,L3_629-1
481,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Andares,L3_710
482,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Secretaría de Movilidad,L3_LT1
483,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,La Minerva,258
484,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Hospicio Cabañas,Basílica de Zapopan,258_24
485,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Hospicio Cabañas,L1_L3
486,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Andares,25
487,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Secretaría de Movilidad,25_380
488,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,La Minerva,629-A
489,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Plaza Galerías,Basílica de Zapopan,632-A_631
490,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Andares,Hospicio Cabañas,C54-L3
491,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Andares,Plaza Galerías,632-A
492,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Andares,Secretaría de Movilidad,632_619-Azul
493,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Andares,La Minerva,710
494,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Andares,Basílica de Zapopan,635-A
495,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Hospicio Cabañas,30_L3
496,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Plaza Galerías,258-A_368_629-2
497,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Andares,380_635-B
498,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,La Minerva,258-A
499,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Secretaría de Movilidad,Basílica de Zapopan,30_631
500,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Hospicio Cabañas,L1_TL2
501,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Plaza Galerías,L1
502,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Andares,710
503,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Secretaría de Movilidad,258-A
504,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,La Minerva,Basílica de Zapopan,24
505,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Hospicio Cabañas,24_L3
506,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Plaza Galerías,635-A_25
507,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Andares,635-A
508,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,Secretaría de Movilidad,631_TL1
509,2019-05-03 21:44:21,21,0,0,0,0,0,0,0,0,0,0,Basílica de Zapopan,La Minerva,24
